,index,hotbit,gaussian
794,793.9999999999999,-2835.9241430921634,
795,794.9999999999999,-2835.9083266073058,
796,795.9999999999999,-2835.9071413308916,
797,797.0,-2835.891476288575,
798,798.0,-2835.8907539469055,
799,799.0,-2835.8883712393686,
800,800.0,-2835.8841533792256,
801,801.0,-2835.8818704403307,
802,802.0,-2835.8733469284307,
803,803.0,-2835.8725738117228,
804,804.0,-2835.871278346805,
805,805.0,-2835.865458868021,
806,806.0,-2835.8584614572815,
807,807.0,-2835.857284423983,
808,808.0,-2835.84418744154,
809,809.0,-2835.842361764082,
810,810.0,-2835.8413557792023,
811,811.0,-2835.836279094762,
812,812.0,-2835.8334916749836,
813,813.0000000000001,-2835.830470887558,
814,814.0000000000001,-2835.8248922590133,
815,815.0000000000001,-2835.8221425377374,
816,815.9999999999999,-2835.802927644788,
817,816.9999999999999,-2835.7954408917153,
818,817.9999999999999,-2835.792125921872,
819,819.0,-2835.79048841646,
820,820.0,-2835.7823734944086,
821,821.0,-2835.769474056164,
822,822.0,-2835.7600111452894,
823,823.0,-2835.757894594749,
824,824.0,-2835.7546842356974,
825,825.0,-2835.7337227292255,
826,826.0,-2835.7276071362226,
827,827.0,-2835.7246088335237,
828,828.0,-2835.7164877421005,
829,829.0,-2835.716315246177,
830,830.0,-2835.7125616760427,
831,831.0,-2835.692019768548,
832,832.0,-2835.6826205357697,
833,833.0,-2835.6721061871167,
834,834.0000000000001,-2835.6691107376564,
835,835.0000000000001,-2835.6535820632093,
836,836.0000000000001,-2835.650043038843,
837,836.9999999999999,-2835.6461720512966,
838,837.9999999999999,-2835.6376195564803,
839,838.9999999999999,-2835.6270644987776,
840,840.0,-2835.624555815993,
841,841.0,-2835.6242258477173,
842,842.0,-2835.6208495702804,
843,843.0,-2835.6195329632114,
844,844.0,-2835.612229287851,
845,845.0,-2835.6106266777465,
846,846.0,-2835.592338956679,
847,847.0,-2835.5919377768805,
848,848.0,-2835.584850866059,
849,849.0,-2835.5837749686957,
850,850.0,-2835.5772606319147,
851,851.0,-2835.573204408026,
852,852.0,-2835.5687582861433,
853,853.0,-2835.560446728593,
854,854.0,-2835.554499372977,
855,855.0,-2835.554313202459,
856,856.0000000000001,-2835.536519327319,
857,857.0000000000001,-2835.5342571769124,
858,858.0000000000001,-2835.5266305296027,
859,858.9999999999999,-2835.525275389462,
860,859.9999999999999,-2835.5245332156087,
861,860.9999999999999,-2835.51307515714,
862,862.0,-2835.510430836523,
863,863.0,-2835.5041554871814,
864,864.0,-2835.5009873010913,
865,865.0,-2835.489452190148,
866,866.0,-2835.4826000471166,
867,867.0,-2835.480985697868,
868,868.0,-2835.474585429932,
869,869.0,-2835.4570698955836,
870,870.0,-2835.4507347074423,
871,871.0,-2835.449082797372,
872,872.0,-2835.447993111679,
873,873.0,-2835.4412893591416,
874,874.0,-2835.4392457645245,
875,875.0,-2835.435650407541,
876,876.0,-2835.4322590295633,
877,877.0,-2835.428141735616,
878,878.0000000000001,-2835.4240749134997,
879,879.0000000000001,-2835.4236990325976,
880,880.0000000000001,-2835.4220529681807,
881,880.9999999999999,-2835.4144476445285,
882,881.9999999999999,-2835.4137480311238,
883,882.9999999999999,-2835.413691019336,
884,884.0,-2835.4130656287143,
885,885.0,-2835.4104910877036,
886,886.0,-2835.410246414014,
887,887.0,-2835.404718478025,
888,888.0,-2835.40375211546,
889,889.0,-2835.4030449687607,
890,890.0,-2835.4001376041333,
891,891.0,-2835.3990834945216,
892,892.0,-2835.3952774547092,
893,893.0,-2835.3919264394817,
894,894.0,-2835.3912024126053,
895,895.0,-2835.3785973212257,
896,896.0,-2835.371765242554,
897,897.0,-2835.3656179902,
898,898.0,-2835.3619276664735,
899,899.0,-2835.35330496764,
900,900.0000000000001,-2835.351313527978,
901,901.0000000000001,-2835.350219682588,
902,902.0000000000001,-2835.3501309285757,
903,902.9999999999999,-2835.3494152001736,
904,903.9999999999999,-2835.3485351349123,
905,904.9999999999999,-2835.3480158048424,
906,906.0,-2835.344235213633,
907,907.0,-2835.3440499336843,
908,908.0,-2835.338811636331,
909,909.0,-2835.3366797655463,
910,910.0,-2835.3252761173685,
911,911.0,-2835.325014274726,
912,912.0,-2835.321141310416,
913,913.0,-2835.3144226702248,
914,914.0,-2835.310948494158,
915,915.0,-2835.310939666523,
916,916.0,-2835.3034285247327,
917,917.0,-2835.296460232567,
918,918.0,-2835.2948922947853,
919,919.0,-2835.293287018246,
920,920.0,-2835.2906889827314,
921,921.0000000000001,-2835.286171309829,
922,922.0000000000001,-2835.283419576528,
923,923.0000000000001,-2835.282540092613,
924,923.9999999999999,-2835.281500232794,
925,924.9999999999999,-2835.2806284286585,
926,925.9999999999999,-2835.2804267440947,
927,927.0,-2835.278526684484,
928,928.0,-2835.2746470792126,
929,929.0,-2835.2719430192356,
930,930.0,-2835.2630516537815,
931,931.0,-2835.2619409350627,
932,932.0,-2835.260506495638,
933,933.0,-2835.2599018868727,
934,934.0,-2835.2587271169627,
935,935.0,-2835.2582018262347,
936,936.0,-2835.2565588306948,
937,937.0,-2835.2548078558393,
938,938.0,-2835.2533112146957,
939,939.0,-2835.2513466279297,
940,940.0,-2835.249209756751,
941,941.0,-2835.2487602094716,
942,942.0,-2835.2444097037383,
943,943.0000000000001,-2835.2443568732256,
944,944.0000000000001,-2835.244336558235,
945,945.0000000000001,-2835.243361810301,
946,945.9999999999999,-2835.2421190494783,
947,946.9999999999999,-2835.2416225339352,
948,947.9999999999999,-2835.2414083206477,
949,949.0,-2835.240504772035,
950,950.0,-2835.2384643738424,
951,951.0,-2835.237583420829,
952,952.0,-2835.2347609852986,
953,953.0,-2835.231483884655,
954,954.0,-2835.229377316227,
955,955.0,-2835.2293690942056,
956,956.0,-2835.2280632530383,
957,957.0,-2835.2279239500685,
958,958.0,-2835.2277436528557,
959,959.0,-2835.2270492673583,
960,960.0,-2835.2197933318707,
961,961.0,-2835.2189642035087,
962,962.0,-2835.2172704199843,
963,963.0,-2835.212390443747,
964,964.0,-2835.209560589906,
965,965.0000000000001,-2835.206964144244,
966,966.0000000000001,-2835.1994412999843,
967,967.0000000000001,-2835.195919622499,
968,967.9999999999999,-2835.19519648111,
969,968.9999999999999,-2835.1903612148076,
970,969.9999999999999,-2835.187204221736,
971,971.0,-2835.1845684312293,
972,972.0,-2835.183678747933,
973,973.0,-2835.1746452237417,
974,974.0,-2835.1746377058994,
975,975.0,-2835.1738609673203,
976,976.0,-2835.171887319406,
977,977.0,-2835.167889996859,
978,978.0,-2835.1639301917944,
979,979.0,-2835.1551446141557,
980,980.0,-2835.1539543842464,
981,981.0,-2835.153543501029,
982,982.0,-2835.151622974376,
983,983.0,-2835.1451872002863,
984,984.0,-2835.1431489355286,
985,985.0,-2835.140321498751,
986,986.0,-2835.1399262726095,
987,987.0000000000001,-2835.138857201817,
988,988.0000000000001,-2835.1353220899964,
989,989.0000000000001,-2835.131922142214,
990,989.9999999999999,-2835.126789341792,
991,990.9999999999999,-2835.1239949132573,
992,991.9999999999999,-2835.122947259909,
993,993.0,-2835.1225106090237,
994,994.0,-2835.1214794491866,
995,995.0,-2835.120261240955,
996,996.0,-2835.114554422349,
997,997.0,-2835.1091775772934,
998,998.0,-2835.1074800293513,
999,999.0,-2835.1004993277425,
1000,1000.0,-2835.0914289856223,
1001,1001.0,-2835.0902841292536,
1002,1002.0,-2835.0877590566292,
1003,1003.0,-2835.0871086286124,
1004,1004.0,-2835.086628912596,
1005,1005.0,-2835.0850992218457,
1006,1006.0,-2835.0842902597924,
1007,1007.0,-2835.083239543582,
1008,1008.0000000000001,-2835.080020990311,
1009,1009.0000000000001,-2835.0785834027456,
1010,1010.0000000000001,-2835.0733678405322,
1011,1010.9999999999999,-2835.072686734836,
1012,1011.9999999999999,-2835.069405886859,
1013,1012.9999999999999,-2835.0590668160576,
1014,1014.0,-2835.057872198226,
1015,1015.0,-2835.0566807944406,
1016,1016.0,-2835.0566226519704,
1017,1017.0,-2835.0561233773105,
1018,1018.0,-2835.052635285792,
1019,1019.0,-2835.050454182552,
1020,1020.0,-2835.049647565492,
1021,1021.0,-2835.0489693192294,
1022,1022.0,-2835.0417452606025,
1023,1023.0,-2835.0414610978955,
1024,1024.0,-2835.0337392640517,
1025,1025.0,-2835.024596404085,
1026,1026.0,-2835.021441606502,
1027,1027.0,-2835.002474267202,
1028,1028.0,-2834.9992504209836,
1029,1029.0,-2834.994022976541,
1030,1030.0,-2834.9890541222776,
1031,1031.0,-2834.9794681859266,
1032,1032.0,-2834.9768134809146,
1033,1033.0,-2834.968888829267,
1034,1034.0,-2834.968600585796,
1035,1035.0,-2834.9684963847067,
1036,1036.0,-2834.9654410165313,
1037,1037.0,-2834.964087170241,
1038,1038.0,-2834.9459773599547,
1039,1039.0,-2834.9438251366655,
1040,1040.0,-2834.93658157054,
1041,1041.0,-2834.930028025874,
1042,1042.0,-2834.9243837691492,
1043,1043.0,-2834.924344960175,
1044,1044.0,-2834.923018183808,
1045,1045.0,-2834.9204649615294,
1046,1046.0,-2834.9185387180055,
1047,1047.0,-2834.9147641385234,
1048,1048.0,-2834.9136927018985,
1049,1049.0,-2834.9124038837795,
1050,1050.0,-2834.911862048821,
1051,1051.0,-2834.9084374206327,
1052,1052.0,-2834.9068955402963,
1053,1053.0,-2834.905747488507,
1054,1054.0,-2834.9000701921145,
1055,1055.0,-2834.892812788907,
1056,1056.0,-2834.8868067534527,
1057,1057.0,-2834.880613336693,
1058,1058.0,-2834.8739977508767,
1059,1059.0,-2834.8693477725087,
1060,1060.0,-2834.8669340085908,
1061,1061.0,-2834.8665858085837,
1062,1062.0,-2834.8572664527865,
1063,1063.0,-2834.857213640629,
1064,1064.0,-2834.8551696034633,
1065,1065.0,-2834.8497177589006,
1066,1066.0,-2834.8485275802223,
1067,1067.0,-2834.8441090351,
1068,1068.0,-2834.843952356704,
1069,1069.0,-2834.8427374511725,
1070,1070.0,-2834.835014510471,
1071,1071.0,-2834.824165711025,
1072,1072.0,-2834.824165021428,
1073,1073.0,-2834.8170612679537,
1074,1074.0,-2834.802238599633,
1075,1075.0,-2834.798463604141,
1076,1076.0,-2834.797225267055,
1077,1077.0,-2834.797111440048,
1078,1078.0,-2834.7865042619537,
1079,1079.0,-2834.7829463230796,
1080,1080.0,-2834.765824640492,
1081,1081.0,-2834.765130480612,
1082,1082.0,-2834.758161103422,
1083,1083.0,-2834.7432158372103,
1084,1084.0,-2834.7340614887976,
1085,1085.0,-2834.730436726006,
1086,1086.0,-2834.725971157792,
1087,1087.0,-2834.7166349152626,
1088,1088.0,-2834.7080683818153,
1089,1089.0,-2834.704596632571,
1090,1090.0,-2834.6951000841855,
1091,1091.0,-2834.6927880628928,
1092,1092.0,-2834.675601588363,
1093,1093.0,-2834.668769949294,
1094,1094.0,-2834.666479624337,
1095,1095.0,-2834.6660447254726,
1096,1096.0,-2834.663677637993,
1097,1097.0,-2834.6492165119093,
1098,1098.0,-2834.643136626615,
1099,1099.0,-2834.6428074886294,
1100,1100.0,-2834.636673202147,
1101,1101.0,-2834.6256351478078,
1102,1102.0,-2834.6195782417108,
1103,1103.0,-2834.577358666905,
1104,1104.0,-2834.574596344046,
1105,1105.0,-2834.5668809908852,
1106,1106.0,-2834.5636054644524,
1107,1107.0,-2834.558443569991,
1108,1108.0,-2834.555439605616,
1109,1109.0,-2834.550295132443,
1110,1110.0,-2834.5442709698805,
1111,1111.0,-2834.5435629612944,
1112,1112.0,-2834.541952045528,
1113,1113.0,-2834.5322066837675,
1114,1114.0,-2834.5213228483753,
1115,1115.0,-2834.519985374045,
1116,1116.0,-2834.5136600829333,
1117,1117.0,-2834.5136591589053,
1118,1118.0,-2834.5134659730575,
1119,1119.0,-2834.5106129637743,
1120,1120.0,-2834.478452687756,
1121,1121.0,-2834.475324102398,
1122,1122.0,-2834.471603359034,
1123,1123.0,-2834.470696869538,
1124,1124.0,-2834.4691779151876,
1125,1125.0,-2834.4614092018523,
1126,1126.0,-2834.431414854257,
1127,1127.0,-2834.4306055235934,
1128,1128.0,-2834.3897089118486,
1129,1129.0,-2834.364263930941,
1130,1130.0,-2834.356909504954,
1131,1131.0,-2834.35659728657,
1132,1132.0,-2834.321851750076,
1133,1133.0,-2834.3172699674237,
1134,1134.0,-2834.3165151047656,
1135,1135.0,-2834.3112350399656,
1136,1136.0,-2834.3080293829576,
1137,1137.0,-2834.2958071270373,
1138,1138.0,-2834.2893496445945,
1139,1139.0,-2834.28827339255,
1140,1140.0,-2834.260138200914,
1141,1141.0,-2834.2420228656747,
1142,1142.0,-2834.2378375544436,
1143,1143.0,-2834.1894010905285,
1144,1144.0,-2834.1788107567995,
1145,1145.0,-2834.178619329672,
1146,1146.0,-2834.1714578585897,
1147,1147.0,-2834.1595358583795,
1148,1148.0,-2834.1558292769687,
1149,1149.0,-2834.148607474444,
1150,1150.0,-2834.14750850152,
1151,1151.0,-2834.0949391139975,
1152,1152.0,-2834.0851911202544,
1153,1153.0,-2834.080481295514,
1154,1154.0,-2834.079168980274,
1155,1155.0,-2834.072504821677,
1156,1156.0,-2834.035764573249,
1157,1157.0,-2834.031386943813,
1158,1158.0,-2834.0289628703667,
1159,1159.0,-2834.0240013747416,
1160,1160.0,-2834.0232477296445,
1161,1161.0,-2834.0149754278355,
1162,1162.0,-2834.0132179549323,
1163,1163.0,-2833.9895710260307,
1164,1164.0,-2833.960867556907,
1165,1165.0,-2833.9523498562276,
1166,1166.0,-2833.914395448932,
1167,1167.0,-2833.911851835467,
1168,1168.0,-2833.909851280417,
1169,1169.0,-2833.9053208910423,
1170,1170.0,-2833.889798082038,
1171,1171.0,-2833.8817565193185,
1172,1172.0,-2833.8813472045404,
1173,1173.0,-2833.8756314598268,
1174,1174.0,-2833.8703449625136,
1175,1175.0,-2833.863746779994,
1176,1176.0,-2833.8628674675706,
1177,1177.0,-2833.850294079508,
1178,1178.0,-2833.839941370822,
1179,1179.0,-2833.8183693776073,
1180,1180.0,-2833.8164269353583,
1181,1181.0,-2833.8029133859623,
1182,1182.0,-2833.7970701281806,
1183,1183.0,-2833.792856748354,
1184,1184.0,-2833.79189726259,
1185,1185.0,-2833.786922216085,
1186,1186.0,-2833.777096209823,
1187,1187.0,-2833.7755157242545,
1188,1188.0,-2833.767658046554,
1189,1189.0,-2833.7640010759937,
1190,1190.0,-2833.7547480531002,
1191,1191.0,-2833.7449657338784,
1192,1192.0,-2833.7392946094515,
1193,1193.0,-2833.727258486386,
1194,1194.0,-2833.7231507288275,
1195,1195.0,-2833.7060601456715,
1196,1196.0,-2833.7041527254264,
1197,1197.0,-2833.689287625597,
1198,1198.0,-2833.675747673675,
1199,1199.0,-2833.6537977288294,
1200,1200.0,-2833.6486073785213,
1201,1201.0,-2833.6394108104555,
1202,1202.0,-2833.612882703597,
1203,1203.0,-2833.589920998786,
1204,1204.0,-2833.5841432322995,
1205,1205.0,-2833.5675500828593,
1206,1206.0,-2833.5669015530384,
1207,1207.0,-2833.5542154779673,
1208,1208.0,-2833.543698800089,
1209,1209.0,-2833.542317722541,
1210,1210.0,-2833.4861181472447,
1211,1211.0,-2833.481366122291,
1212,1212.0,-2833.452265253288,
1213,1213.0,-2833.4365039250697,
1214,1214.0,-2833.4236951909434,
1215,1215.0,-2833.4151137169238,
1216,1216.0,-2833.376023041646,
1217,1217.0,-2833.322318839468,
1218,1218.0,-2833.2323799760666,
1219,1219.0,-2833.200511199348,
1220,1220.0,-2833.191561529082,
1221,1221.0,-2833.134612765585,
1222,1222.0,-2833.129137264436,
1223,1223.0,-2833.0506976290335,
1224,1224.0,-2832.9340195308787,
1225,1225.0,-2832.738908564965,
1226,1226.0,-2832.635219784552,
1227,1227.0,-2832.5515704337076,
1228,1228.0,-2832.5317089605433,
1229,1229.0,-2832.528054250177,
1230,1230.0,-2832.51628086301,
1231,1231.0,-2832.4671967072427,
1232,1232.0,-2832.3806136713033,
1233,1233.0,-2832.365594587387,
1234,1234.0,-2832.2406660295487,
1235,1235.0,-2832.185566235428,
1236,1236.0,-2832.1438315261576,
1237,1237.0,-2832.0955716783296,
1238,1238.0,-2832.0853600682344,
1239,1239.0,-2832.0507279786593,
1240,1240.0,-2832.0490264606115,
1241,1241.0,-2832.0477424235387,
1242,1242.0,-2831.981848077375,
1243,1243.0,-2831.8816458334127,
1244,1244.0,-2831.8272023692193,
1245,1245.0,-2831.5859784308122,
1246,1246.0,-2831.583174894924,
1247,1247.0,-2831.563420622923,
1248,1248.0,-2831.4831288249707,
1249,1249.0,-2831.469456532171,
1250,1250.0,-2831.3450649347074,
1251,1251.0,-2831.336479932016,
1252,1252.0,-2831.203452803879,
1253,1253.0,-2831.201563711825,
1254,1254.0,-2831.115110043387,
1255,1255.0,-2831.0053105544084,
1256,1256.0,-2830.8964674590384,
1257,1257.0,-2830.88735458198,
1258,1258.0,-2830.85395820704,
1259,1259.0,-2830.831535431356,
1260,1260.0,-2830.7807106535347,
1261,1261.0,-2830.712607551945,
1262,1262.0,-2830.5766738492753,
1263,1263.0,-2830.401110823251,
1264,1264.0,-2830.3923776137076,
1265,1265.0,-2830.352791037158,
1266,1266.0,-2830.3159103610033,
1267,1267.0,-2830.2648481769324,
1268,1268.0,-2830.217838648289,
1269,1269.0,-2829.9826497376735,
1270,1270.0,-2829.9623603035197,
1271,1271.0,-2829.9579773079386,
1272,1272.0,-2829.9566179561093,
1273,1273.0,-2829.9428094979157,
1274,1274.0,-2829.6362420018313,
1275,1275.0,-2829.3304949043627,
1276,1276.0,-2829.0837809944724,
1277,1277.0,-2828.643085337445,
1278,1278.0,-2828.585923829839,
1279,1279.0,-2828.0017106915375,
1280,1280.0,-2827.9666203268694,
