,index,hotbit
984,984,-121.97261874871913
985,985,-121.97205043834595
986,986,-121.97166624580143
987,987,-121.97097131912051
988,988,-121.96921896145386
989,989,-121.96840089088226
990,990,-121.9677069934973
991,991,-121.96703760297379
992,992,-121.96435821042024
993,993,-121.95933697206533
994,994,-121.9591045377037
995,995,-121.95881243641361
996,996,-121.95831813702864
997,997,-121.9573829342059
998,998,-121.95503779997921
999,999,-121.95414043274303
1000,1000,-121.95410136648206
1001,1001,-121.95395270849008
1002,1002,-121.95379568693215
1003,1003,-121.9528811184382
1004,1004,-121.95277437352092
1005,1005,-121.95270539256461
1006,1006,-121.95244735552802
1007,1007,-121.95235477666938
1008,1008,-121.95219869844311
1009,1009,-121.95179985819817
1010,1010,-121.95168232976249
1011,1011,-121.95147167556155
1012,1012,-121.95116341916236
1013,1013,-121.95111139993656
1014,1014,-121.95104589198371
1015,1015,-121.95098545951743
1016,1016,-121.95066803567869
1017,1017,-121.95049210900879
1018,1018,-121.95038952059753
1019,1019,-121.95024479685452
1020,1020,-121.95019256119713
1021,1021,-121.94972273916176
1022,1022,-121.94962110832313
1023,1023,-121.94923161675013
1024,1024,-121.94915099411747
1025,1025,-121.94914714150997
1026,1026,-121.94892752132222
1027,1027,-121.94883351581012
1028,1028,-121.94862725507028
1029,1029,-121.94859620691483
1030,1030,-121.94849055646404
1031,1031,-121.94848160881173
1032,1032,-121.948451285945
1033,1033,-121.94790384865445
1034,1034,-121.94783894523863
1035,1035,-121.94771924342535
1036,1036,-121.94769571226277
1037,1037,-121.9476531558364
1038,1038,-121.9474214320357
1039,1039,-121.94729898414352
1040,1040,-121.94720567092179
1041,1041,-121.94694536472383
1042,1042,-121.94660313495558
1043,1043,-121.94646334810835
1044,1044,-121.94643875928926
1045,1045,-121.94642230345778
1046,1046,-121.94597542068345
1047,1047,-121.94594272908535
1048,1048,-121.94581760128682
1049,1049,-121.94567286707434
1050,1050,-121.945490593474
1051,1051,-121.94546370680996
1052,1052,-121.94542177303333
1053,1053,-121.94537369097662
1054,1054,-121.94527965917331
1055,1055,-121.94515501343562
1056,1056,-121.94514909435247
1057,1057,-121.9449940125914
1058,1058,-121.94496066021878
1059,1059,-121.94481536249867
1060,1060,-121.9445021959416
1061,1061,-121.94447309869844
1062,1062,-121.94444264009098
1063,1063,-121.94435145976632
